anime_id,person_id,role
52092,1265,Producer
52092,953,Producer
14817,16075,"Director, Series Composition"
14817,782,Sound Director
14817,13996,"Episode Director, Assistant Director"
14817,11582,Script
2734,3159,"Director, Storyboard"
2734,25392,Storyboard
2734,27577,Theme Song Performance
2734,27578,Theme Song Performance
40100,23948,Director
40100,2275,Sound Director
40100,20896,Theme Song Performance
40100,27580,"Chief Animation Director, Character Design"
189,4308,Producer
189,10958,Producer
189,10772,Assistant Producer
189,6877,"Director, Episode Director, Storyboard"
990,4753,Producer
990,1105,Producer
990,6458,"Director, Episode Director, Storyboard"
990,1730,"Episode Director, Storyboard"
1835,3072,"Producer, Casting Director"
1835,10772,Producer
1835,7538,"Director, Storyboard"
1835,1907,Sound Director
459,8389,Assistant Producer
459,1732,"Director, Storyboard"
459,8150,Script
459,10097,Script
31564,159,Producer
31564,761,Producer
31564,9753,Producer
31564,13944,Producer
1847,11955,"Director, Episode Director, Storyboard"
1847,782,Sound Director
1847,27612,Theme Song Performance
1847,27613,"Theme Song Lyrics, Theme Song Composition, Theme Song Arrangement, Theme Song Performance"
1118,11932,Producer
1118,11931,Producer
1118,1516,Producer
1118,9725,"Director, Storyboard"
40357,1434,Producer
40357,6195,Producer
40357,1436,Producer
40357,1316,Producer
10825,10817,Original Creator
13073,3456,Director
13073,27623,Original Creator
13073,1782,Executive Producer
13073,27624,Chief Animation Director
60969,19110,Producer
60969,6743,Producer
60969,27633,Producer
60969,10305,Producer
37579,10757,Producer
37579,1315,Producer
37579,10953,Producer
37579,4940,Producer
195,22071,Producer
195,3809,Assistant Producer
195,8701,Director
195,2190,Sound Director
961,4838,"Episode Director, Storyboard"
961,21829,Episode Director
961,20383,Episode Director
961,15884,Episode Director
16866,3714,Director
16866,27655,Original Creator
16866,12178,Series Composition
16866,5859,Assistant Director
49357,27666,Producer
49357,891,Producer
49357,2757,Producer
49357,1497,Director
11339,161,Producer
11339,762,Producer
11339,27677,Producer
11339,4030,Producer
40295,8983,Character Design
463,1731,Director
463,6998,Script
463,5664,Script
463,12780,Theme Song Arrangement
971,2717,Producer
971,27683,"Director, Storyboard"
971,4569,"Episode Director, Storyboard"
971,13668,"Episode Director, Storyboard"
34465,1160,Producer
34465,3604,Producer
34465,4030,Producer
34465,11142,Producer
1101,159,Producer
1101,27687,Producer
1101,3454,Assistant Producer
1101,27688,Director
54143,22572,Director
54143,782,Sound Director
54143,27702,"Theme Song Lyrics, Theme Song Composition"
54143,27703,Theme Song Performance
40733,7221,Planning
40733,14723,Original Creator
55842,1355,Producer
55842,1406,Producer
55842,11282,Producer
55842,27716,Producer
930,7859,Producer
930,19852,Producer
930,27687,Producer
930,3139,"Director, Storyboard, Theme Song Lyrics, Original Creator"
23153,1887,Producer
23153,27718,Theme Song Performance
23153,22289,"Theme Song Performance, Theme Song Lyrics"
23153,27719,Theme Song Performance
18713,27720,Original Creator
18713,27721,Original Character Design
18713,27722,"Chief Animation Director, Character Design"
415,974,Producer
415,1865,"Director, Screenplay"
415,9638,"Episode Director, Storyboard, Setting"
415,17297,"Episode Director, Storyboard, Setting"
2634,5458,Original Creator
2634,14359,Music
2634,18698,Original Creator
2634,27731,Background Art
7059,27741,Assistant Producer
7059,16955,"Director, Script, Screenplay"
7059,2190,Sound Director
7059,27742,Script
9544,27751,Director
9544,3160,Sound Director
9544,27752,Theme Song Performance
9544,16170,ADR Director
28825,611,Producer
28825,1983,Producer
28825,9754,"Director, Episode Director, Storyboard"
28825,5498,Sound Director
34870,9436,"Director, Episode Director"
34870,27754,Episode Director
34870,9368,Storyboard
34870,27755,Theme Song Performance
39184,3293,"Producer, ADR Director"
39184,159,Producer
39184,1258,Assistant Producer
39184,3537,"Director, Storyboard"
6164,3910,Producer
6164,1904,Producer
6164,14632,Producer
6164,27781,Producer
39790,159,Producer
39790,1355,Producer
39790,3037,Producer
39790,27791,Producer
54142,22572,Director
54142,782,Sound Director
54142,27798,Storyboard
54142,27799,Theme Song Performance
1576,11753,"Director, Creator"
1576,18299,Director
1576,3338,Sound Director
1576,4076,"Episode Director, Key Animation"
1498,159,Producer
1498,9564,Producer
1498,4117,Producer
1498,12411,Producer
50562,14585,Director
50562,27819,"Episode Director, Storyboard, Character Design"
50562,10329,Episode Director
50562,27820,Episode Director
10504,27821,Theme Song Performance
10504,27822,Original Creator
10504,27823,Original Character Design
568,13273,"Director, Storyboard"
568,17426,"Episode Director, Storyboard, Key Animation"
568,1041,Episode Director
568,18695,"Episode Director, Animation Director"
32887,14818,Producer
32887,4218,Producer
32887,11143,Producer
32887,4219,Producer
3027,3597,Producer
3027,23161,"Director, Episode Director, Storyboard"
3027,14406,Sound Director
3027,15884,Episode Director
256,4004,"Producer, Director, Script, Character Design, Executive Producer, Animation Director"
256,913,"Theme Song Composition, Theme Song Arrangement, Music"
256,14306,ADR Director
256,27834,ADR Director
23083,6729,Director
23083,27845,Theme Song Arrangement
23083,16892,Theme Song Lyrics
23083,27846,Inserted Song Performance
3203,6611,Director
3203,12194,Director
3203,8149,"Episode Director, Storyboard"
3203,27848,Theme Song Performance
17717,16488,Director
17717,27849,Theme Song Performance
17717,3139,Original Creator
17717,26537,Screenplay
2901,2242,Producer
2901,30,Director
2901,6290,Sound Director
2901,3452,Episode Director
8134,15088,Producer
8134,2486,Director
8134,18489,"Director, Episode Director, Storyboard"
8134,851,Sound Director
898,159,Producer
898,2241,Producer
898,7035,Director
898,3428,Director
60781,16453,Producer
60781,872,Producer
60781,27865,Producer
60781,27866,Producer
6016,2499,Assistant Producer
6016,1907,Sound Director
6016,27869,Episode Director
6016,10915,"Episode Director, Key Animation, Animation Director"
32949,715,Producer
32949,3603,Producer
32949,4729,Producer
32949,11382,"Director, Episode Director, Storyboard"
10370,2484,Producer
10370,24038,Producer
10370,15525,"Director, Storyboard"
10370,14584,Sound Director
49376,5631,Producer
49376,13341,Producer
49376,4118,Producer
49376,6109,Producer
51782,19158,Director
51782,8074,Key Animation
34607,3959,Producer
34607,2629,Producer
34607,1615,Producer
34607,27902,Director
3298,9165,"Director, Episode Director, Storyboard"
3298,2921,Sound Director
3298,2494,Episode Director
3298,764,Episode Director
41051,27917,Original Creator
13939,11382,"Episode Director, Storyboard"
13939,22289,"Theme Song Performance, Theme Song Lyrics"
13939,27920,Theme Song Performance
13939,27921,Theme Song Performance
21863,2002,Producer
21863,9916,Producer
21863,27922,Producer
21863,23592,Producer
2386,6650,Director
2386,4899,Original Creator
2386,8028,Music
2386,8029,Music
3305,10142,Producer
3305,10144,Producer
3305,10145,Assistant Producer
3305,3139,"Director, Episode Director, Script, Storyboard, Original Creator, Animation Director"
16434,20953,Director
16434,24404,Episode Director
16434,5460,Storyboard
16434,3005,"Storyboard, Chief Animation Director, Animation Director"
5200,8293,Director
5200,1907,Sound Director
5200,14189,"Episode Director, Storyboard"
5200,12821,Episode Director
460,1732,"Director, Storyboard"
460,10097,Script
460,25655,Theme Song Performance
460,4899,Original Creator
40529,159,Producer
40529,1355,Producer
40529,1477,Producer
40529,3037,Producer
11021,189,Producer
11021,17892,Producer
11021,1888,Assistant Producer
11021,15805,Assistant Producer
1709,9288,"Producer, Script, ADR Director"
1709,11931,Producer
1709,9725,Director
1709,7299,Director
10448,20654,Director
6713,1106,"Director, Episode Director"
6713,15525,Storyboard
6713,27982,Storyboard
6713,10817,Original Creator
28215,25294,Producer
28215,459,Producer
28215,2716,Producer
28215,19847,"Director, Episode Director, Storyboard"
29317,12059,Assistant Producer
29317,19017,"Theme Song Performance, Theme Song Lyrics"
29317,27986,"Theme Song Lyrics, Theme Song Performance, Theme Song Composition"
29317,27987,Original Creator
59189,16864,Producer
59189,14040,Producer
59189,20513,Producer
59189,27988,Producer
50917,2258,Producer
50917,872,Producer
50917,19372,"Producer, Script, Series Composition"
50917,11929,Producer
38292,28007,"Co-Director, Storyboard, Character Design"
38292,28008,"Co-Director, Script, Storyboard, Original Creator"
38292,4611,Storyboard
38292,28009,Storyboard
38918,19558,Original Creator
2452,695,"Director, Storyboard"
2452,28017,"Script, Original Creator"
2452,28018,Theme Song Performance
2452,28019,Theme Song Composition
478,159,Producer
478,3237,Producer
478,7658,"Director, Storyboard, Mechanical Design, Key Animation, Original Creator, Screenplay, Series Composition"
478,3181,"Director, Episode Director, Storyboard"
39324,1355,Producer
39324,21597,Producer
39324,2560,Producer
39324,28040,Producer
32160,14121,Director
32160,28041,Original Character Design
32160,8676,Planning
32160,4897,Original Character Design
1543,536,Producer
1543,3985,Producer
1543,1772,Producer
1543,11869,"Producer, Production Manager"
36950,1355,Producer
36950,10772,Producer
36950,1617,Producer
36950,740,Assistant Producer
3067,18493,"Producer, Planning, Executive Producer, Original Creator"
3067,28063,Producer
3067,5287,"Director, Original Creator"
3067,5947,"Director, Script, Original Creator"
2429,86,Producer
2429,28072,"Director, Screenplay, Series Composition"
2429,1866,Sound Director
2429,11372,Theme Song Performance
42798,1245,Producer
42798,10729,Producer
42798,20139,"Director, Episode Director, Storyboard"
42798,28080,Episode Director
35946,1160,Producer
35946,2380,Producer
35946,2330,Producer
35946,7373,Producer
6999,27623,Original Creator
6999,1782,Executive Producer
3137,13971,"Director, Episode Director, Storyboard"
3137,28092,"Director, Series Composition"
3137,28093,"Episode Director, Storyboard"
3137,10129,"Episode Director, Storyboard"
59434,8804,Original Creator
58131,1434,Producer
58131,7456,Producer
58131,1766,Producer
58131,5614,Producer
3363,160,Producer
3363,162,Producer
3363,11159,Producer
3363,3895,Assistant Producer
1264,8635,Director
1264,6780,"Director, Episode Director, Storyboard"
1264,23440,Sound Director
1264,30,"Episode Director, Storyboard"
2747,22301,"Director, Episode Director, Script, Original Creator"
2747,3139,"Episode Director, Script"
2747,695,"Episode Director, Storyboard, In-Between Animation, Key Animation"
2747,11855,Episode Director
50205,9827,Producer
50205,9828,"Director, Sound Director, Episode Director, Storyboard, Key Animation, 2nd Key Animation, Animation Director"
50205,28128,Episode Director
50205,28129,Episode Director
2920,695,Director
2920,28133,Original Creator
2920,28134,Original Creator
2920,28135,Animation Director
10447,159,Producer
10447,6314,Producer
10447,20088,Producer
10447,1945,Producer
20787,4958,Producer
20787,4940,Producer
20787,5722,Producer
20787,1316,"Producer, Planning"
24591,12794,"Producer, Planning, Original Creator"
24591,17146,Producer
24591,28167,"Director, Episode Director, Storyboard"
24591,28168,Director
59390,11289,Producer
59390,28180,"Director, Sound Director, Episode Director, Storyboard"
59390,28181,Episode Director
59390,28182,Episode Director
526,1782,Producer
526,2485,Assistant Producer
526,4569,"Director, Script, Series Composition"
526,1866,Sound Director
2589,16388,Director
2589,3074,Sound Director
2589,14735,"Episode Director, Storyboard"
2589,28191,Theme Song Performance
59161,12146,Producer
59161,19847,Director
59161,3160,Sound Director
59161,28203,Theme Song Performance
2950,1516,Producer
2950,12795,Producer
2950,22645,Producer
2950,28212,Director
41353,510,Producer
41353,3072,Producer
41353,58,Producer
41353,583,Producer
5032,28241,Producer
5032,2069,Assistant Producer
5032,6146,"Director, Character Design"
5032,2349,Sound Director
1796,7360,"Producer, ADR Director"
1796,7393,Director
1796,23440,Sound Director
1796,27356,Script
56544,122,Director
56544,2505,Original Creator
56544,9094,Screenplay
56544,22480,Screenplay
8503,12274,"Director, Episode Director"
8503,1699,"Episode Director, Storyboard"
8503,6518,"Episode Director, Storyboard"
8503,13339,Episode Director
2799,13340,"Director, Episode Director"
2799,1081,Theme Song Performance
2799,26013,Theme Song Performance
2799,28265,"Theme Song Composition, Music"
4549,6546,Producer
4549,6147,Director
4549,782,Sound Director
4549,28269,Episode Director
42544,3587,Producer
42544,28275,Assistant Producer
42544,17426,"Director, Sound Director, Episode Director, Storyboard, Animation Director, Chief Animation Director, Original Creator, Original Character Design, Key Animation"
42544,28276,"Director, Episode Director, Storyboard"
40192,8414,Producer
40192,16488,Director
40192,9459,"Episode Director, Storyboard"
40192,26962,"Episode Director, Storyboard"
1490,159,Producer
1490,2241,Producer
1490,5520,Producer
1490,20222,Director
16035,159,Producer
16035,2692,Producer
16035,19110,Assistant Producer
16035,24144,"Director, Storyboard, Key Animation, Animation Director"
831,1904,Producer
831,15041,Producer
831,12221,Producer
831,1614,Assistant Producer
6151,8103,"Director, Storyboard"
6151,8279,Original Character Design
6151,28313,Music
6151,10667,Animation Director
34104,159,Producer
34104,1478,Producer
34104,6109,Producer
34104,11473,Producer
41109,3293,Producer
41109,28324,Producer
41109,1161,Producer
41109,5159,Producer
47777,12090,Director
47777,3208,Sound Director
47777,11268,Theme Song Performance
47777,28325,Theme Song Performance
53810,28326,"Director, Screenplay"
53810,25973,Original Creator
3270,22466,Producer
3270,9960,Producer
3270,5940,Director
3270,3074,Sound Director
1738,3959,Producer
1738,1888,Producer
1738,12624,Producer
1738,5296,Producer
60732,1556,Producer
60732,5614,Producer
60732,953,Producer
60732,27633,Producer
2518,4653,Producer
2518,2609,Director
2518,5835,Sound Director
2518,2676,"Episode Director, Animation Director"
53406,12463,"Director, Script"
53406,28345,Original Creator
53406,28346,Original Character Design
53406,28347,"Character Design, Animation Director"
279,23693,Producer
279,24267,Producer
279,14932,Producer
279,3181,"Director, Episode Director, Storyboard"
1732,159,Producer
1732,576,Producer
1732,10816,Producer
1732,578,Director
631,2968,Director
631,28356,"Director, Storyboard"
631,2921,Sound Director
631,9967,Key Animation
10336,159,Producer
10336,28361,Producer
10336,10562,Producer
10336,10062,Director
8410,2484,Producer
8410,24038,Producer
8410,15525,Director
8410,14584,Sound Director
57611,872,Producer
57611,19692,Producer
57611,873,Producer
57611,2922,Producer
