anime_id,character_id,role
1723,9,Unknown
1723,247,Supporting
1723,9,Unknown
1723,251,Supporting
1723,9,Unknown
1723,252,Supporting
1723,9,Unknown
1723,254,Supporting
1723,9,Unknown
1723,255,Supporting
1723,9,Unknown
1723,22944,Supporting
1723,9,Unknown
22433,9447,Main
22433,9,Unknown
22433,9448,Main
22433,9,Unknown
22433,9450,Main
22433,9,Unknown
22433,9454,Main
22433,9,Unknown
22433,9449,Supporting
22433,9,Unknown
22433,9452,Supporting
22433,9,Unknown
22433,9451,Supporting
22433,9,Unknown
22433,9453,Supporting
22433,9,Unknown
22433,9455,Supporting
22433,9,Unknown
22433,9456,Supporting
22433,9,Unknown
36491,1702,Main
36491,1704,Main
36491,1706,Main
36491,2374,Supporting
36491,1708,Supporting
36491,1709,Supporting
36491,22947,Supporting
36491,22948,Supporting
36491,12148,Supporting
36491,22949,Supporting
43555,2131,Main
43555,9,Unknown
43555,22950,Main
43555,9,Unknown
43555,2133,Supporting
43555,9,Unknown
43555,2135,Supporting
43555,9,Unknown
43555,2137,Supporting
43555,2138,Supporting
43555,9,Unknown
43555,2144,Supporting
43555,9,Unknown
43555,3424,Supporting
43555,9,Unknown
43555,5288,Supporting
43555,2140,Supporting
43555,9,Unknown
37347,4207,Main
37347,9,Unknown
37347,4209,Main
37347,9,Unknown
37347,4210,Supporting
37347,9,Unknown
37347,4208,Supporting
37347,9,Unknown
37347,4211,Supporting
37347,9,Unknown
37347,8296,Supporting
37347,9,Unknown
37347,4212,Supporting
37347,9,Unknown
37347,3794,Supporting
37347,9,Unknown
37347,4213,Supporting
37347,9,Unknown
37347,4214,Supporting
37347,9,Unknown
37140,11943,Main
37140,9,Unknown
37140,11942,Main
37140,9,Unknown
37140,22951,Main
37140,9,Unknown
37140,11944,Supporting
37140,9,Unknown
37140,11946,Supporting
37140,9,Unknown
37140,22952,Supporting
37140,9,Unknown
37140,22953,Supporting
37140,9,Unknown
37140,22954,Supporting
37140,9,Unknown
37140,22955,Supporting
37140,9,Unknown
37140,22956,Supporting
37140,9,Unknown
1678,22960,Main
1678,9,Unknown
1678,22961,Main
1678,9,Unknown
1678,22962,Main
1678,9,Unknown
1678,22963,Main
1678,9,Unknown
1678,22964,Main
1678,9,Unknown
1678,22965,Main
1678,9,Unknown
1678,22966,Main
1678,9,Unknown
1678,22967,Main
1678,9,Unknown
1678,22968,Main
1678,9,Unknown
1678,22969,Supporting
1678,9,Unknown
1313,4965,Main
1313,9,Unknown
1313,4966,Main
1313,9,Unknown
1313,22104,Main
1313,9,Unknown
1313,4971,Main
1313,9,Unknown
1313,4974,Main
1313,9,Unknown
1313,22105,Main
1313,9,Unknown
1313,22972,Main
1313,9,Unknown
1313,22973,Main
1313,9,Unknown
1313,22974,Main
1313,9,Unknown
1313,22975,Main
1313,9,Unknown
49690,3100,Main
49690,9,Unknown
49690,3102,Main
49690,9,Unknown
49690,3103,Main
49690,9,Unknown
49690,3104,Main
49690,9,Unknown
49690,3106,Main
49690,9,Unknown
49690,22976,Supporting
49690,9,Unknown
49690,22977,Supporting
49690,9,Unknown
411,22978,Main
411,9,Unknown
411,22979,Main
411,9,Unknown
411,22980,Supporting
411,9,Unknown
411,22981,Supporting
411,9,Unknown
411,22982,Supporting
411,9,Unknown
411,22983,Supporting
411,9,Unknown
411,22984,Supporting
411,9,Unknown
411,22985,Supporting
411,9,Unknown
411,18225,Supporting
411,9,Unknown
411,5180,Supporting
411,9,Unknown
20689,995,Main
20689,9,Unknown
20689,12662,Main
20689,9,Unknown
20689,19680,Supporting
20689,9,Unknown
20689,19681,Supporting
20689,9,Unknown
20689,19682,Supporting
20689,9,Unknown
20689,19683,Supporting
20689,9,Unknown
20689,19684,Supporting
20689,9,Unknown
20689,3932,Supporting
20689,9,Unknown
20689,19685,Supporting
20689,9,Unknown
20689,19686,Supporting
20689,9,Unknown
44065,22987,Main
44065,22988,Main
44065,22989,Main
27829,22990,Main
27829,9,Unknown
27829,22991,Main
27829,9,Unknown
27829,22992,Main
27829,9,Unknown
27829,22993,Main
27829,9,Unknown
27829,22994,Supporting
27829,9,Unknown
27829,22995,Supporting
27829,9,Unknown
27829,22996,Supporting
27829,9,Unknown
27829,22998,Supporting
27829,9,Unknown
27829,22999,Supporting
27829,9,Unknown
27829,23000,Supporting
27829,9,Unknown
17113,7763,Main
17113,9,Unknown
17113,7764,Main
17113,9,Unknown
17113,7765,Main
17113,9,Unknown
17113,7769,Main
17113,9,Unknown
17113,23001,Supporting
17113,9,Unknown
17113,23002,Supporting
17113,9,Unknown
17113,23003,Supporting
17113,9,Unknown
17113,16218,Supporting
17113,9,Unknown
17113,23004,Supporting
17113,9,Unknown
17113,23005,Supporting
17113,9,Unknown
27969,23007,Main
27969,9,Unknown
27969,23008,Main
27969,9,Unknown
27969,23009,Supporting
27969,9,Unknown
27969,23011,Supporting
