anime_id,genre
1122,Action Action
1122,Adventure Adventure
1122,Comedy Comedy
1122,Fantasy Fantasy
1122,Sci-Fi Sci-Fi
1122,Demographic::Kids Kids
59181,Comedy Comedy
59181,Romance Romance
59181,Suspense Suspense
40062,Action Action
40062,Adventure Adventure
40062,Fantasy Fantasy
40062,Romance Romance
23285,Demographic::Kids Kids
4191,Adventure Adventure
4191,Fantasy Fantasy
50012,Mystery Mystery
50012,Slice of Life Slice of Life
50012,Demographic::Shounen Shounen
5307,Adventure Adventure
5307,Comedy Comedy
5307,Sci-Fi Sci-Fi
907,Theme::Crossdressing Crossdressing
907,Theme::School School
907,Demographic::Shoujo Shoujo
1869,Comedy Comedy
1869,Drama Drama
1869,Romance Romance
1869,Theme::Adult Cast Adult Cast
1869,Theme::Music Music
1869,Demographic::Shoujo Shoujo
548,Action Action
548,Drama Drama
548,Romance Romance
548,Sci-Fi Sci-Fi
21085,Action Action
21085,Supernatural Supernatural
21085,Demographic::Seinen Seinen
49915,Action Action
49915,Supernatural Supernatural
758,Drama Drama
758,Romance Romance
758,Sci-Fi Sci-Fi
758,Theme::Mecha Mecha
758,Theme::Psychological Psychological
1573,Action Action
1573,Horror Horror
1573,Supernatural Supernatural
1573,Demographic::Shounen Shounen
732,Action Action
732,Fantasy Fantasy
732,Horror Horror
732,Sci-Fi Sci-Fi
60821,Comedy Comedy
60821,Fantasy Fantasy
60821,Romance Romance
33729,Action Action
33729,Adventure Adventure
33729,Fantasy Fantasy
32313,Action Action
32313,Fantasy Fantasy
32313,Mystery Mystery
32313,Sci-Fi Sci-Fi
32313,Theme::Mythology Mythology
32313,Theme::Super Power Super Power
32313,Theme::Urban Fantasy Urban Fantasy
834,Action Action
834,Adventure Adventure
834,Supernatural Supernatural
834,Demographic::Shounen Shounen
2662,Adventure Adventure
2662,Comedy Comedy
2662,Fantasy Fantasy
36726,Comedy Comedy
36726,Romance Romance
36726,Supernatural Supernatural
36726,Ecchi Ecchi
36726,Demographic::Shounen Shounen
859,Adventure Adventure
859,Comedy Comedy
859,Drama Drama
859,Fantasy Fantasy
40298,Theme::Isekai Isekai
40298,Theme::Military Military
40298,Theme::Reincarnation Reincarnation
62216,Action Action
62216,Comedy Comedy
62216,Horror Horror
62216,Mystery Mystery
62216,Supernatural Supernatural
3299,Drama Drama
3299,Romance Romance
3299,Supernatural Supernatural
3299,Theme::Harem Harem
3299,Theme::School School
1051,Adventure Adventure
1051,Award Winning Award Winning
1051,Sci-Fi Sci-Fi
1051,Theme::Mecha Mecha
1051,Theme::Military Military
1051,Demographic::Shounen Shounen
11783,Action Action
11783,Adventure Adventure
11783,Fantasy Fantasy
384,Action Action
384,Drama Drama
384,Horror Horror
384,Sci-Fi Sci-Fi
384,Suspense Suspense
384,Theme::Gore Gore
384,Theme::High Stakes Game High Stakes Game
384,Theme::Psychological Psychological
384,Theme::Survival Survival
384,Demographic::Seinen Seinen
60774,Fantasy Fantasy
60774,Romance Romance
41266,Comedy Comedy
41266,Sports Sports
41266,Demographic::Seinen Seinen
30925,Action Action
30925,Sci-Fi Sci-Fi
11785,Comedy Comedy
11785,Sci-Fi Sci-Fi
31853,Action Action
31853,Horror Horror
31853,Sci-Fi Sci-Fi
6747,Action Action
6747,Drama Drama
6747,Romance Romance
6747,Supernatural Supernatural
6747,Demographic::Seinen Seinen
58057,Action Action
58057,Adventure Adventure
58057,Fantasy Fantasy
58057,Theme::Historical Historical
58057,Theme::Martial Arts Martial Arts
6901,Adventure Adventure
6901,Fantasy Fantasy
6901,Theme::Isekai Isekai
6901,Theme::Military Military
6901,Theme::Strategy Game Strategy Game
2657,Adventure Adventure
2657,Comedy Comedy
2657,Fantasy Fantasy
40885,Action Action
40885,Sci-Fi Sci-Fi
1079,Mystery Mystery
1079,Romance Romance
1079,Sci-Fi Sci-Fi
1079,Theme::Detective Detective
1079,Theme::Mecha Mecha
60697,Drama Drama
60697,Gourmet Gourmet
60697,Demographic::Shounen Shounen
1046,Adventure Adventure
1046,Comedy Comedy
1046,Fantasy Fantasy
1046,Demographic::Shounen Shounen
37719,Action Action
37719,Comedy Comedy
37719,Romance Romance
37719,Supernatural Supernatural
37719,Ecchi Ecchi
37719,Theme::Harem Harem
37719,Theme::Mythology Mythology
37719,Theme::School School
1045,Adventure Adventure
1045,Comedy Comedy
1045,Fantasy Fantasy
1045,Ecchi Ecchi
1045,Demographic::Shounen Shounen
58856,Theme::Music Music
58856,Theme::Performing Arts Performing Arts
58856,Theme::School School
1179,Adventure Adventure
1179,Sci-Fi Sci-Fi
1179,Supernatural Supernatural
1179,Theme::Mecha Mecha
1179,Theme::Space Space
596,Comedy Comedy
596,Romance Romance
12175,Drama Drama
12175,Romance Romance
12175,Theme::Harem Harem
12175,Theme::School School
39419,Action Action
39419,Adventure Adventure
39419,Comedy Comedy
39419,Theme::Historical Historical
39419,Theme::Martial Arts Martial Arts
41312,Fantasy Fantasy
41312,Slice of Life Slice of Life
41312,Theme::Isekai Isekai
41312,Theme::Iyashikei Iyashikei
41312,Theme::Reincarnation Reincarnation
51616,Theme::Isekai Isekai
51616,Theme::Reincarnation Reincarnation
41511,Comedy Comedy
41511,Romance Romance
1429,Action Action
1429,Adventure Adventure
1429,Comedy Comedy
1429,Mystery Mystery
1429,Demographic::Seinen Seinen
4056,Demographic::Shounen Shounen
1209,Demographic::Seinen Seinen
4662,Comedy Comedy
4662,Fantasy Fantasy
4662,Romance Romance
4662,Demographic::Josei Josei
9154,Demographic::Shounen Shounen
57360,Theme::Adult Cast Adult Cast
57360,Theme::Mahou Shoujo Mahou Shoujo
57360,Theme::Workplace Workplace
57360,Demographic::Shounen Shounen
49120,Theme::Adult Cast Adult Cast
49120,Theme::Parody Parody
1493,Action Action
1493,Fantasy Fantasy
1493,Theme::Martial Arts Martial Arts
1493,Theme::School School
1493,Theme::Super Power Super Power
1493,Demographic::Shounen Shounen
35994,Adventure Adventure
35994,Horror Horror
35994,Suspense Suspense
35994,Theme::Gore Gore
35994,Theme::Psychological Psychological
58426,Theme::Gag Humor Gag Humor
58426,Theme::School School
58426,Demographic::Shounen Shounen
35484,Comedy Comedy
35484,Gourmet Gourmet
35484,Romance Romance
37449,Action Action
37449,Fantasy Fantasy
37449,Ecchi Ecchi
37449,Theme::Harem Harem
37449,Theme::School School
37449,Theme::Urban Fantasy Urban Fantasy
37449,Theme::Vampire Vampire
6941,Action Action
6941,Adventure Adventure
6941,Comedy Comedy
6941,Gourmet Gourmet
6941,Demographic::Shounen Shounen
58964,Theme::Martial Arts Martial Arts
58964,Theme::Samurai Samurai
1336,Action Action
1336,Horror Horror
1336,Sci-Fi Sci-Fi
1336,Theme::Gore Gore
1336,Theme::Super Power Super Power
1336,Demographic::Shounen Shounen
20449,Theme::Otaku Culture Otaku Culture
20449,Theme::School School
33589,Action Action
33589,Drama Drama
3455,Comedy Comedy
3455,Romance Romance
3455,Sci-Fi Sci-Fi
3455,Ecchi Ecchi
3455,Theme::Harem Harem
3455,Theme::School School
3455,Demographic::Shounen Shounen
56765,Action Action
56765,Adventure Adventure
56765,Comedy Comedy
56765,Fantasy Fantasy
20039,Theme::Gag Humor Gag Humor
20039,Theme::School School
37185,Action Action
37185,Adventure Adventure
37185,Fantasy Fantasy
41226,Comedy Comedy
41226,Romance Romance
41226,Theme::Adult Cast Adult Cast
41226,Theme::Love Status Quo Love Status Quo
754,Adventure Adventure
754,Drama Drama
754,Fantasy Fantasy
7014,Drama Drama
7014,Supernatural Supernatural
7014,Theme::Historical Historical
7014,Theme::Military Military
36692,Comedy Comedy
36692,Sci-Fi Sci-Fi
36692,Theme::Idols (Female) Idols (Female)
36692,Theme::Music Music
37569,Action Action
37569,Supernatural Supernatural
37569,Theme::Historical Historical
37569,Theme::Vampire Vampire
59274,Adventure Adventure
59274,Sci-Fi Sci-Fi
59274,Theme::Historical Historical
59274,Theme::Time Travel Time Travel
12281,Comedy Comedy
12281,Sci-Fi Sci-Fi
48369,Action Action
48369,Fantasy Fantasy
8986,Action Action
8986,Horror Horror
8986,Supernatural Supernatural
8986,Theme::Adult Cast Adult Cast
8986,Theme::Mythology Mythology
51585,Action Action
51585,Mystery Mystery
51585,Demographic::Shounen Shounen
49235,Drama Drama
49235,Sci-Fi Sci-Fi
49235,Theme::Mecha Mecha
49235,Theme::Military Military
3354,Action Action
3354,Horror Horror
3354,Supernatural Supernatural
3354,Demographic::Shounen Shounen
30383,Drama Drama
30383,Romance Romance
30383,Sci-Fi Sci-Fi
30383,Theme::School School
30383,Theme::Space Space
38742,Action Action
38742,Comedy Comedy
38742,Mystery Mystery
38742,Theme::Anthropomorphic Anthropomorphic
38742,Theme::Historical Historical
38742,Theme::Martial Arts Martial Arts
38742,Theme::Mythology Mythology
38489,Action Action
38489,Adventure Adventure
38489,Comedy Comedy
38489,Drama Drama
38489,Fantasy Fantasy
61026,Action Action
61026,Adventure Adventure
61026,Fantasy Fantasy
30290,Comedy Comedy
30290,Mystery Mystery
2165,Comedy Comedy
2165,Fantasy Fantasy
2165,Horror Horror
34244,Adventure Adventure
34244,Comedy Comedy
34244,Sci-Fi Sci-Fi
34244,Demographic::Seinen Seinen
1726,Action Action
1726,Fantasy Fantasy
1726,Theme::Gore Gore
1726,Theme::Mythology Mythology
10115,Comedy Comedy
10115,Fantasy Fantasy
10115,Demographic::Kids Kids
39463,Action Action
39463,Mystery Mystery
39463,Ecchi Ecchi
39463,Demographic::Seinen Seinen
50432,Action Action
50432,Fantasy Fantasy
33203,Drama Drama
33203,Romance Romance
33203,Theme::Love Polygon Love Polygon
33203,Theme::Music Music
33203,Theme::School School
33203,Demographic::Shoujo Shoujo
39531,Adventure Adventure
39531,Fantasy Fantasy
39531,Gourmet Gourmet
39531,Demographic::Seinen Seinen
48239,Adventure Adventure
48239,Comedy Comedy
48239,Fantasy Fantasy
48239,Theme::Isekai Isekai
48239,Theme::Reincarnation Reincarnation
26057,Comedy Comedy
26057,Fantasy Fantasy
26057,Ecchi Ecchi
2130,Action Action
2130,Comedy Comedy
2130,Horror Horror
2130,Supernatural Supernatural
2130,Demographic::Shounen Shounen
2298,Drama Drama
2298,Sci-Fi Sci-Fi
35960,Comedy Comedy
35960,Romance Romance
2805,Comedy Comedy
2805,Fantasy Fantasy
2805,Demographic::Kids Kids
10659,Action Action
10659,Comedy Comedy
10659,Fantasy Fantasy
10659,Demographic::Shounen Shounen
33372,Action Action
33372,Comedy Comedy
33372,Fantasy Fantasy
5520,Comedy Comedy
5520,Fantasy Fantasy
2490,Comedy Comedy
2490,Fantasy Fantasy
2490,Sports Sports
2490,Demographic::Shounen Shounen
45613,Comedy Comedy
45613,Romance Romance
2176,Theme::Mecha Mecha
2176,Theme::Space Space
2176,Theme::Super Power Super Power
34825,Comedy Comedy
34825,Sports Sports
34825,Theme::Gag Humor Gag Humor
34825,Theme::School School
34825,Theme::Team Sports Team Sports
34825,Demographic::Seinen Seinen
31138,Action Action
31138,Comedy Comedy
31138,Fantasy Fantasy
24169,Comedy Comedy
24169,Mystery Mystery
31815,Boys Love Boys Love
31815,Fantasy Fantasy
1696,Action Action
1696,Adventure Adventure
1696,Fantasy Fantasy
1025,Adventure Adventure
1025,Comedy Comedy
1025,Sci-Fi Sci-Fi
1025,Theme::Music Music
1025,Theme::Space Space
5967,Comedy Comedy
5967,Sci-Fi Sci-Fi
5967,Sports Sports
57441,Adventure Adventure
57441,Comedy Comedy
57441,Mystery Mystery
57441,Demographic::Shounen Shounen
31722,Action Action
31722,Adventure Adventure
31722,Fantasy Fantasy
31722,Demographic::Shounen Shounen
40969,Theme::Crossdressing Crossdressing
40969,Theme::Music Music
33003,Action Action
33003,Suspense Suspense
33003,Theme::Gore Gore
33003,Theme::High Stakes Game High Stakes Game
33003,Theme::Mahou Shoujo Mahou Shoujo
33003,Theme::Survival Survival
5962,Adventure Adventure
5962,Comedy Comedy
5962,Sports Sports
5962,Demographic::Kids Kids
21853,Theme::Idols (Female) Idols (Female)
21853,Theme::Music Music
21853,Theme::School School
1414,Action Action
1414,Adventure Adventure
1414,Comedy Comedy
1414,Mystery Mystery
1414,Demographic::Seinen Seinen
941,Comedy Comedy
941,Ecchi Ecchi
941,Theme::CGDCT CGDCT
941,Theme::Gag Humor Gag Humor
941,Theme::Parody Parody
941,Theme::Vampire Vampire
9712,Comedy Comedy
9712,Girls Love Girls Love
9712,Theme::Crossdressing Crossdressing
9712,Theme::Parody Parody
9712,Theme::School School
9712,Demographic::Seinen Seinen
1236,Adventure Adventure
1236,Sci-Fi Sci-Fi
1236,Theme::Mecha Mecha
1236,Theme::Space Space
20047,Comedy Comedy
20047,Girls Love Girls Love
20047,Demographic::Seinen Seinen
53912,Comedy Comedy
53912,Drama Drama
53912,Theme::School School
53912,Theme::Showbiz Showbiz
2263,Adventure Adventure
2263,Comedy Comedy
2263,Sci-Fi Sci-Fi
32151,Comedy Comedy
32151,Sci-Fi Sci-Fi
32151,Theme::Idols (Female) Idols (Female)
32151,Theme::Music Music
10302,Action Action
10302,Comedy Comedy
10302,Fantasy Fantasy
10302,Demographic::Kids Kids
51225,Comedy Comedy
51225,Sports Sports
36536,Theme::Music Music
36536,Theme::Performing Arts Performing Arts
36536,Theme::School School
50768,Action Action
50768,Fantasy Fantasy
50768,Mystery Mystery
50768,Theme::Historical Historical
50768,Theme::Urban Fantasy Urban Fantasy
50768,Theme::Vampire Vampire
50768,Demographic::Shounen Shounen
6312,Action Action
6312,Comedy Comedy
6312,Theme::Adult Cast Adult Cast
6312,Theme::Workplace Workplace
6312,Demographic::Seinen Seinen
230,Action Action
230,Comedy Comedy
230,Demographic::Seinen Seinen
42385,Theme::Idols (Female) Idols (Female)
42385,Theme::Music Music
31080,Theme::CGDCT CGDCT
31080,Theme::School School
54603,Demographic::Shounen Shounen
51727,Action Action
51727,Adventure Adventure
51727,Mystery Mystery
51727,Theme::Historical Historical
51727,Theme::Martial Arts Martial Arts
50916,Action Action
50916,Adventure Adventure
50916,Fantasy Fantasy
50916,Theme::Harem Harem
50916,Theme::Isekai Isekai
8367,Comedy Comedy
8367,Ecchi Ecchi
8367,Demographic::Seinen Seinen
10737,Theme::CGDCT CGDCT
10737,Theme::School School
6217,Comedy Comedy
6217,Sci-Fi Sci-Fi
6217,Demographic::Seinen Seinen
32034,Drama Drama
32034,Sci-Fi Sci-Fi
32034,Theme::Mecha Mecha
32034,Theme::Military Military
22677,Adventure Adventure
22677,Sci-Fi Sci-Fi
22677,Theme::Mecha Mecha
22677,Theme::Military Military
22677,Demographic::Seinen Seinen
4071,Demographic::Shounen Shounen
33286,Action Action
33286,Fantasy Fantasy
33286,Ecchi Ecchi
33286,Theme::Harem Harem
33286,Theme::School School
33286,Theme::Urban Fantasy Urban Fantasy
33286,Theme::Vampire Vampire
48,Adventure Adventure
48,Fantasy Fantasy
48,Mystery Mystery
31105,Theme::Mecha Mecha
31105,Theme::Time Travel Time Travel
59806,Theme::CGDCT CGDCT
59806,Theme::Music Music
4765,Action Action
4765,Drama Drama
4765,Sci-Fi Sci-Fi
60315,Comedy Comedy
60315,Mystery Mystery
60315,Supernatural Supernatural
60315,Demographic::Seinen Seinen
3032,Adventure Adventure
3032,Drama Drama
3032,Sci-Fi Sci-Fi
48992,Avant Garde Avant Garde
48992,Award Winning Award Winning
48992,Comedy Comedy
1180,Action Action
1180,Comedy Comedy
1180,Fantasy Fantasy
1180,Romance Romance
1180,Sci-Fi Sci-Fi
37997,Action Action
37997,Drama Drama
37997,Romance Romance
37997,Supernatural Supernatural
37997,Theme::Adult Cast Adult Cast
37997,Theme::Vampire Vampire
37997,Demographic::Seinen Seinen
35686,Demographic::Seinen Seinen
1311,Comedy Comedy
1311,Drama Drama
1311,Romance Romance
1311,Sci-Fi Sci-Fi
1311,Ecchi Ecchi
5834,Drama Drama
5834,Sports Sports
5834,Demographic::Shounen Shounen
2390,Action Action
2390,Adventure Adventure
2390,Comedy Comedy
2390,Fantasy Fantasy
1384,Action Action
1384,Drama Drama
1384,Horror Horror
1384,Supernatural Supernatural
1384,Theme::Mythology Mythology
1384,Theme::Vampire Vampire
1384,Demographic::Shoujo Shoujo
16726,Comedy Comedy
16726,Fantasy Fantasy
43568,Demographic::Kids Kids
1399,Comedy Comedy
1399,Drama Drama
1399,Sci-Fi Sci-Fi
1399,Theme::Mecha Mecha
1399,Theme::Music Music
1399,Theme::Space Space
3656,Action Action
3656,Boys Love Boys Love
3656,Supernatural Supernatural
1792,Adventure Adventure
1792,Sci-Fi Sci-Fi
32212,Theme::Idols (Male) Idols (Male)
32212,Theme::Music Music
32212,Theme::School School
2389,Action Action
2389,Adventure Adventure
2389,Sci-Fi Sci-Fi
57480,Action Action
57480,Adventure Adventure
57480,Fantasy Fantasy
57480,Theme::Historical Historical
57480,Theme::Martial Arts Martial Arts
3667,Action Action
3667,Sci-Fi Sci-Fi
3667,Ecchi Ecchi
8057,Adventure Adventure
8057,Comedy Comedy
8057,Ecchi Ecchi
8057,Theme::Historical Historical
8057,Theme::Martial Arts Martial Arts
41341,Action Action
41341,Adventure Adventure
41341,Fantasy Fantasy
56840,Action Action
56840,Adventure Adventure
56840,Sci-Fi Sci-Fi
56840,Theme::Historical Historical
56840,Theme::Time Travel Time Travel
116,Adventure Adventure
116,Comedy Comedy
116,Fantasy Fantasy
116,Romance Romance
7144,Action Action
7144,Adventure Adventure
7144,Drama Drama
7144,Sci-Fi Sci-Fi
7144,Theme::Adult Cast Adult Cast
7144,Theme::Military Military
7144,Theme::Space Space
57613,Action Action
57613,Adventure Adventure
57613,Fantasy Fantasy
57613,Theme::Historical Historical
57613,Theme::Martial Arts Martial Arts
48252,Demographic::Seinen Seinen
39942,Theme::Anthropomorphic Anthropomorphic
39942,Theme::Pets Pets
5298,Fantasy Fantasy
5298,Sci-Fi Sci-Fi
15489,Action Action
15489,Fantasy Fantasy
15489,Demographic::Shounen Shounen
49398,Action Action
49398,Fantasy Fantasy
49398,Theme::Historical Historical
49398,Theme::Martial Arts Martial Arts
61997,Demographic::Shoujo Shoujo
2144,Action Action
2144,Adventure Adventure
2144,Fantasy Fantasy
2144,Demographic::Shounen Shounen
40485,Action Action
40485,Fantasy Fantasy
40485,Ecchi Ecchi
40485,Theme::Harem Harem
40485,Theme::School School
40485,Theme::Urban Fantasy Urban Fantasy
40485,Theme::Vampire Vampire
15807,Comedy Comedy
15807,Sports Sports
15807,Ecchi Ecchi
15807,Theme::School School
15807,Theme::Team Sports Team Sports
32899,Comedy Comedy
32899,Romance Romance
32899,Theme::Otaku Culture Otaku Culture
32899,Theme::Reverse Harem Reverse Harem
32899,Theme::School School
32899,Demographic::Shoujo Shoujo
5199,Theme::Parody Parody
5199,Theme::School School
10775,Demographic::Shounen Shounen
1357,Action Action
1357,Drama Drama
1357,Sci-Fi Sci-Fi
1357,Theme::Gore Gore
1357,Theme::Martial Arts Martial Arts
1357,Theme::Super Power Super Power
1357,Demographic::Shounen Shounen
52105,Action Action
52105,Adventure Adventure
52105,Mystery Mystery
52105,Theme::Historical Historical
52105,Theme::Martial Arts Martial Arts
20969,Drama Drama
20969,Supernatural Supernatural
40486,Action Action
40486,Fantasy Fantasy
40486,Ecchi Ecchi
40486,Theme::Harem Harem
40486,Theme::School School
40486,Theme::Urban Fantasy Urban Fantasy
40486,Theme::Vampire Vampire
342,Drama Drama
342,Sci-Fi Sci-Fi
342,Theme::Military Military
342,Theme::Space Space
59773,Adventure Adventure
59773,Suspense Suspense
10923,Comedy Comedy
10923,Mystery Mystery
55514,Adventure Adventure
55514,Slice of Life Slice of Life
55514,Demographic::Seinen Seinen
32881,Drama Drama
32881,Sports Sports
32881,Demographic::Shounen Shounen
9776,Theme::CGDCT CGDCT
9776,Theme::School School
29513,Theme::Music Music
29513,Theme::Performing Arts Performing Arts
29513,Theme::School School
3446,Action Action
3446,Horror Horror
