anime_id,company_id,role
9065,33,Producer
9065,34,Producer
9065,233,Licensor
49573,4703,Studio
49573,1045,Producer
49573,35,Licensor
49573,36,Licensor
449,117,Studio
449,1164,Producer
449,416,Producer
449,586,Producer
449,63,Producer
449,92,Producer
449,3648,Producer
449,3588,Producer
449,8634,Producer
449,65,Licensor
51116,210,Studio
51116,133,Producer
51116,3,Producer
51116,416,Producer
51116,343,Producer
51116,63,Producer
51116,13900,Producer
51116,13901,Producer
51116,13902,Producer
51116,13903,Producer
51116,1786,Producer
51116,13904,Producer
51116,14383,Producer
51116,347,Licensor
2174,538,Studio
2174,1773,Producer
2174,393,Licensor
5096,852,Studio
5096,853,Producer
5096,3588,Producer
5096,35,Licensor
5096,36,Licensor
1567,538,Studio
1567,4,Producer
1567,6520,Producer
1567,4689,Producer
1567,393,Licensor
1567,1022,Licensor
59916,13614,Studio
59916,893,Producer
59916,35,Licensor
59916,36,Licensor
37141,1602,Studio
37141,3,Producer
37141,136,Producer
37141,211,Producer
37141,193,Licensor
10935,11638,Studio
10935,3,Producer
10935,10954,Producer
10935,4,Producer
10935,978,Producer
10935,211,Producer
10935,7264,Producer
10935,1733,Producer
10935,35,Licensor
10935,36,Licensor
32915,1561,Studio
32915,33,Producer
32915,34,Producer
32915,193,Licensor
18897,463,Studio
18897,3,Producer
18897,134,Producer
18897,64,Producer
18897,193,Licensor
250,441,Studio
250,2229,Producer
250,978,Producer
250,65,Licensor
250,10099,Licensor
10161,191,Studio
10161,3,Producer
10161,4,Producer
10161,136,Producer
10161,978,Producer
10161,233,Licensor
51815,11114,Studio
51815,135,Producer
51815,515,Producer
51815,1337,Producer
51815,1682,Producer
51815,64,Producer
51815,893,Producer
51815,589,Producer
51815,14468,Producer
51815,233,Licensor
51297,3196,Studio
51297,192,Producer
51297,134,Producer
51297,417,Producer
51297,1145,Producer
51297,1338,Producer
51297,2055,Producer
51297,1462,Producer
51297,233,Licensor
33091,1602,Studio
33091,6400,Producer
33091,5,Licensor
31953,1750,Studio
31953,512,Producer
31953,514,Producer
31953,417,Producer
31953,515,Producer
31953,805,Producer
31953,1295,Producer
31953,743,Producer
31953,2116,Producer
31953,3539,Producer
31953,5,Licensor
31953,6,Licensor
62419,5743,Studio
62419,5744,Studio
62419,14493,Producer
62419,35,Licensor
62419,36,Licensor
584,3165,Studio
584,826,Producer
584,513,Producer
584,211,Producer
584,12621,Producer
584,6419,Producer
584,5,Licensor
584,1778,Licensor
22817,441,Studio
22817,416,Producer
22817,35,Licensor
22817,36,Licensor
3466,3789,Studio
3466,2397,Producer
3466,35,Licensor
3466,36,Licensor
57217,191,Studio
57217,192,Producer
57217,343,Producer
57217,515,Producer
57217,955,Producer
57217,370,Producer
57217,1339,Producer
57217,35,Licensor
57217,36,Licensor
51105,210,Studio
51105,3,Producer
51105,192,Producer
51105,193,Licensor
36754,3466,Studio
36754,14523,Producer
36754,1872,Producer
36754,1003,Producer
36754,635,Producer
36754,1337,Producer
36754,14524,Producer
36754,589,Producer
36754,5927,Producer
36754,5,Licensor
3001,4788,Studio
3001,4688,Studio
3001,4,Producer
3001,1166,Producer
3001,136,Producer
3001,978,Producer
3001,466,Producer
3001,418,Producer
3001,1733,Producer
3001,35,Licensor
3001,36,Licensor
50590,1,Studio
50590,3,Producer
50590,417,Producer
50590,64,Producer
50590,1232,Producer
50590,1338,Producer
50590,1836,Producer
50590,1339,Producer
50590,35,Licensor
50590,36,Licensor
27991,9024,Studio
27991,1774,Producer
27991,134,Producer
27991,11258,Producer
27991,1682,Producer
27991,65,Licensor
6050,463,Studio
6050,14562,Studio
6050,33,Producer
6050,34,Producer
6050,35,Licensor
6050,36,Licensor
340,3058,Studio
340,2,Producer
340,2844,Producer
340,1165,Producer
340,513,Producer
340,1500,Licensor
16239,441,Studio
16239,33,Producer
16239,34,Producer
16239,35,Licensor
16239,36,Licensor
34577,210,Studio
34577,3,Producer
34577,4,Producer
34577,134,Producer
34577,136,Producer
34577,417,Producer
34577,35,Licensor
34577,36,Licensor
40351,261,Studio
40351,2,Producer
40351,90,Producer
40351,5926,Producer
40351,9712,Licensor
2549,2522,Studio
2549,285,Producer
2549,35,Licensor
2549,36,Licensor
32542,1087,Studio
32542,237,Producer
32542,1144,Producer
32542,14608,Producer
32542,1145,Producer
32542,14609,Producer
32542,589,Producer
32542,233,Licensor
59846,3040,Studio
59846,3,Producer
59846,417,Producer
59846,1337,Producer
59846,1338,Producer
59846,1415,Producer
59846,1808,Producer
59846,9001,Producer
59846,35,Licensor
59846,36,Licensor
8190,1891,Studio
8190,33,Producer
8190,34,Producer
8190,35,Licensor
8190,36,Licensor
40392,14633,Studio
40392,134,Producer
40392,136,Producer
40392,5568,Producer
40392,5995,Producer
40392,5,Licensor
55818,1460,Studio
55818,512,Producer
55818,586,Producer
55818,91,Producer
55818,636,Producer
55818,1338,Producer
55818,1461,Producer
55818,589,Producer
55818,1462,Producer
55818,35,Licensor
55818,36,Licensor
5162,13998,Studio
5162,33,Producer
5162,34,Producer
5162,35,Licensor
5162,36,Licensor
23321,1087,Studio
23321,464,Producer
23321,5,Licensor
23321,233,Licensor
60946,585,Studio
60946,33,Producer
60946,34,Producer
60946,35,Licensor
60946,36,Licensor
8675,9024,Studio
8675,1774,Producer
8675,6111,Producer
8675,233,Licensor
55528,1359,Studio
55528,343,Producer
55528,237,Producer
55528,614,Producer
55528,11650,Producer
55528,1297,Producer
55528,1641,Producer
55528,1008,Producer
55528,1809,Producer
55528,35,Licensor
55528,36,Licensor
9745,875,Studio
9745,4,Producer
9745,343,Producer
9745,134,Producer
9745,135,Producer
9745,417,Producer
9745,14683,Producer
9745,1872,Producer
9745,5,Licensor
16241,875,Studio
16241,33,Producer
16241,34,Producer
16241,2469,Licensor
2787,1891,Studio
2787,3492,Producer
2787,4943,Producer
2787,5,Licensor
38578,441,Studio
38578,853,Producer
38578,9065,Producer
38578,35,Licensor
38578,36,Licensor
51358,7699,Studio
51358,7700,Producer
51358,35,Licensor
51358,36,Licensor
33350,11619,Studio
33350,14712,Producer
33350,35,Licensor
33350,36,Licensor
52229,1,Studio
52229,2,Producer
52229,35,Licensor
52229,36,Licensor
1240,441,Studio
1240,853,Producer
1240,136,Producer
1240,65,Licensor
43299,742,Studio
43299,3,Producer
43299,1519,Producer
43299,5,Licensor
39538,11114,Studio
39538,33,Producer
39538,34,Producer
39538,35,Licensor
39538,36,Licensor
129,169,Studio
129,2,Producer
129,4,Producer
129,10414,Producer
129,1088,Licensor
304,3342,Studio
304,285,Producer
304,135,Producer
304,136,Producer
304,417,Producer
304,1775,Producer
304,3942,Producer
304,655,Licensor
59619,14757,Studio
59619,853,Producer
59619,136,Producer
59619,9126,Producer
59619,613,Producer
59619,1965,Producer
59619,1415,Producer
59619,212,Producer
59619,2845,Producer
59619,855,Producer
59619,5869,Producer
59619,35,Licensor
59619,36,Licensor
1650,14772,Studio
1650,2229,Producer
1650,955,Producer
1650,14773,Licensor
67,3466,Studio
67,3167,Producer
67,136,Producer
67,5583,Producer
67,5584,Producer
67,5,Licensor
2214,3606,Studio
2214,1164,Producer
2214,416,Producer
2214,8634,Producer
2214,35,Licensor
2214,36,Licensor
17,2522,Studio
17,33,Producer
17,34,Producer
17,35,Licensor
17,36,Licensor
880,3342,Studio
880,237,Producer
880,136,Producer
880,3942,Producer
880,1088,Licensor
880,5,Licensor
880,346,Licensor
54865,2970,Studio
54865,853,Producer
54865,826,Producer
54865,136,Producer
54865,467,Producer
54865,1415,Producer
54865,8075,Producer
54865,785,Producer
54865,1808,Producer
54865,5186,Producer
54865,828,Producer
54865,35,Licensor
54865,36,Licensor
4182,191,Studio
4182,3,Producer
4182,192,Producer
4182,5,Licensor
28121,1891,Studio
28121,2397,Producer
28121,417,Producer
28121,128,Producer
28121,613,Producer
28121,14817,Producer
28121,2680,Producer
28121,2116,Producer
28121,2845,Producer
28121,233,Licensor
49613,852,Studio
49613,14819,Studio
49613,512,Producer
49613,826,Producer
49613,1387,Producer
49613,1415,Producer
49613,1462,Producer
49613,828,Producer
49613,14820,Producer
49613,35,Licensor
49613,36,Licensor
38410,2788,Studio
38410,2789,Producer
38410,35,Licensor
38410,36,Licensor
48707,1891,Studio
48707,33,Producer
48707,34,Producer
48707,35,Licensor
48707,36,Licensor
39555,538,Studio
39555,854,Producer
39555,35,Licensor
39555,36,Licensor
28539,32,Studio
28539,955,Producer
28539,5,Licensor
32828,538,Studio
32828,11504,Producer
32828,136,Producer
32828,9126,Producer
32828,1144,Producer
32828,466,Producer
32828,3648,Producer
32828,5010,Producer
32828,541,Producer
32828,35,Licensor
32828,36,Licensor
1301,441,Studio
1301,33,Producer
1301,34,Producer
1301,393,Licensor
42351,1750,Studio
42351,417,Producer
42351,613,Producer
42351,1145,Producer
42351,7797,Producer
42351,5568,Producer
42351,5,Licensor
14131,3099,Studio
14131,285,Producer
14131,826,Producer
14131,417,Producer
14131,2680,Producer
14131,2375,Producer
14131,287,Producer
14131,233,Licensor
7661,1087,Studio
7661,464,Producer
7661,35,Licensor
7661,36,Licensor
56352,3833,Studio
56352,9419,Studio
56352,135,Producer
56352,515,Producer
56352,1144,Producer
56352,2054,Producer
56352,12006,Producer
56352,1415,Producer
56352,14895,Producer
56352,6095,Producer
56352,35,Licensor
56352,36,Licensor
47410,2645,Studio
47410,33,Producer
47410,34,Producer
47410,35,Licensor
47410,36,Licensor
6624,914,Studio
6624,3,Producer
6624,136,Producer
6624,193,Licensor
6372,875,Studio
6372,4,Producer
6372,978,Producer
6372,466,Producer
6372,418,Producer
6372,1109,Producer
6372,3779,Producer
6372,5,Licensor
52308,14913,Studio
52308,512,Producer
52308,826,Producer
52308,515,Producer
52308,1682,Producer
52308,1415,Producer
52308,589,Producer
52308,6730,Producer
52308,828,Producer
52308,5217,Producer
52308,14914,Producer
52308,35,Licensor
52308,36,Licensor
1418,538,Studio
1418,62,Producer
1418,393,Licensor
41918,14936,Studio
41918,14937,Studio
41918,1045,Producer
41918,35,Licensor
41918,36,Licensor
35984,14948,Studio
35984,343,Producer
35984,393,Licensor
3673,191,Studio
3673,4788,Studio
3673,343,Producer
3673,2229,Producer
3673,978,Producer
3673,1678,Producer
3673,1733,Producer
3673,4943,Producer
3673,35,Licensor
3673,36,Licensor
2012,441,Studio
2012,853,Producer
2012,35,Licensor
2012,36,Licensor
708,4788,Studio
708,6602,Producer
708,4979,Producer
708,35,Licensor
708,36,Licensor
37407,14988,Studio
37407,4,Producer
37407,978,Producer
37407,586,Producer
37407,418,Producer
37407,589,Producer
37407,699,Producer
37407,129,Licensor
51462,1963,Studio
51462,5926,Producer
51462,135,Producer
51462,515,Producer
51462,5011,Producer
51462,589,Producer
51462,1966,Producer
51462,233,Licensor
11371,875,Studio
11371,7500,Studio
11371,2,Producer
11371,285,Producer
11371,540,Producer
11371,1776,Producer
11371,4676,Producer
11371,64,Producer
11371,35,Licensor
11371,36,Licensor
1557,1087,Studio
1557,2844,Producer
1557,15011,Producer
1557,5,Licensor
1557,655,Licensor
50663,15022,Studio
50663,15023,Studio
50663,1145,Producer
50663,15024,Producer
50663,35,Licensor
50663,36,Licensor
9790,9226,Studio
9790,10954,Producer
9790,514,Producer
9790,613,Producer
9790,6387,Producer
9790,5,Licensor
1372,1087,Studio
1372,285,Producer
1372,237,Producer
1372,136,Producer
1372,5342,Producer
1372,3320,Licensor
23135,1440,Studio
23135,13730,Studio
23135,2,Producer
23135,35,Licensor
23135,36,Licensor
15989,5409,Studio
15989,2844,Producer
15989,826,Producer
15989,1776,Producer
15989,35,Licensor
15989,36,Licensor
567,117,Studio
567,285,Producer
567,288,Licensor
567,233,Licensor
55740,13614,Studio
55740,7317,Producer
55740,9676,Producer
55740,35,Licensor
55740,36,Licensor
18139,852,Studio
18139,1774,Producer
18139,513,Producer
18139,233,Licensor
1830,261,Studio
1830,826,Producer
1830,35,Licensor
1830,36,Licensor
34902,5409,Studio
34902,540,Producer
34902,136,Producer
34902,417,Producer
34902,613,Producer
34902,418,Producer
34902,1145,Producer
34902,1338,Producer
34902,5071,Producer
34902,1339,Producer
34902,5,Licensor
39921,12460,Studio
39921,13856,Producer
39921,35,Licensor
39921,36,Licensor
31711,3341,Studio
31711,211,Producer
31711,233,Licensor
6802,210,Studio
6802,2,Producer
6802,3,Producer
6802,2469,Licensor
34134,1891,Studio
34134,2,Producer
34134,614,Producer
34134,64,Producer
34134,212,Producer
34134,3197,Producer
34134,785,Producer
34134,65,Licensor
54726,369,Studio
54726,1408,Producer
54726,62,Producer
54726,743,Producer
54726,2301,Producer
54726,1338,Producer
54726,1415,Producer
54726,3648,Producer
54726,35,Licensor
54726,36,Licensor
34374,5409,Studio
34374,134,Producer
34374,135,Producer
34374,1144,Producer
34374,35,Licensor
34374,36,Licensor
37807,3099,Studio
37807,33,Producer
37807,34,Producer
37807,233,Licensor
38435,10773,Studio
38435,893,Producer
38435,35,Licensor
38435,36,Licensor
50114,1700,Studio
50114,1045,Producer
50114,15160,Producer
50114,35,Licensor
50114,36,Licensor
50274,10773,Studio
50274,893,Producer
50274,1045,Producer
50274,35,Licensor
50274,36,Licensor
43556,236,Studio
43556,33,Producer
43556,34,Producer
43556,233,Licensor
28677,3040,Studio
28677,4,Producer
28677,512,Producer
28677,136,Producer
28677,238,Producer
28677,1640,Producer
28677,2435,Producer
28677,14608,Producer
28677,587,Producer
28677,588,Producer
28677,5071,Producer
28677,5129,Producer
28677,5,Licensor
28677,6,Licensor
37996,2174,Studio
37996,33,Producer
37996,34,Producer
37996,35,Licensor
37996,36,Licensor
8197,210,Studio
8197,3,Producer
8197,35,Licensor
8197,36,Licensor
2498,441,Studio
2498,33,Producer
2498,34,Producer
2498,35,Licensor
2498,36,Licensor
8369,852,Studio
8369,853,Producer
8369,35,Licensor
8369,36,Licensor
28771,3057,Studio
28771,2,Producer
28771,540,Producer
28771,64,Producer
28771,15191,Producer
28771,1778,Licensor
36480,8503,Studio
36480,238,Producer
36480,1965,Producer
36480,3169,Producer
36480,35,Licensor
36480,36,Licensor
31552,1561,Studio
31552,33,Producer
31552,34,Producer
31552,193,Licensor
40861,14988,Studio
40861,15209,Studio
40861,15210,Producer
40861,9712,Licensor
56165,32,Studio
56165,589,Producer
56165,1008,Producer
56165,35,Licensor
56165,36,Licensor
32681,1479,Studio
32681,1387,Producer
32681,515,Producer
32681,1872,Producer
32681,1640,Producer
32681,614,Producer
32681,893,Producer
32681,1415,Producer
32681,5,Licensor
56196,191,Studio
56196,4,Producer
56196,416,Producer
56196,417,Producer
56196,586,Producer
56196,418,Producer
56196,63,Producer
56196,91,Producer
56196,64,Producer
56196,15234,Licensor
21327,1317,Studio
21327,540,Producer
21327,135,Producer
21327,1144,Producer
21327,91,Producer
21327,233,Licensor
36896,191,Studio
36896,91,Producer
36896,64,Producer
36896,419,Producer
36896,5,Licensor
37497,2679,Studio
37497,2844,Producer
37497,1965,Producer
37497,3941,Producer
37497,233,Licensor
8532,804,Studio
8532,33,Producer
8532,34,Producer
8532,393,Licensor
7270,117,Studio
7270,2844,Producer
7270,2075,Producer
7270,134,Producer
7270,2469,Licensor
666,6315,Studio
666,64,Producer
666,35,Licensor
666,36,Licensor
3744,852,Studio
3744,853,Producer
3744,35,Licensor
3744,36,Licensor
522,61,Studio
522,285,Producer
522,4,Producer
522,514,Producer
522,5948,Producer
522,2398,Producer
522,586,Producer
522,1145,Producer
522,2807,Licensor
522,10917,Licensor
9396,12135,Studio
9396,826,Producer
9396,35,Licensor
9396,36,Licensor
2405,441,Studio
2405,7302,Producer
2405,35,Licensor
2405,36,Licensor
37621,852,Studio
37621,33,Producer
37621,34,Producer
37621,35,Licensor
37621,36,Licensor
53585,8585,Studio
53585,5454,Producer
53585,35,Licensor
53585,36,Licensor
19669,875,Studio
19669,33,Producer
19669,34,Producer
19669,35,Licensor
19669,36,Licensor
2676,852,Studio
2676,33,Producer
2676,34,Producer
2676,35,Licensor
2676,36,Licensor
42590,852,Studio
42590,5569,Producer
42590,35,Licensor
42590,36,Licensor
37007,3466,Studio
37007,540,Producer
37007,135,Producer
37007,64,Producer
37007,1338,Producer
37007,772,Producer
37007,1297,Producer
37007,2452,Producer
37007,5,Licensor
53621,369,Studio
53621,1408,Producer
53621,6471,Producer
53621,192,Producer
53621,2495,Producer
53621,2551,Producer
53621,635,Producer
53621,1415,Producer
53621,3648,Producer
53621,772,Producer
53621,35,Licensor
53621,36,Licensor
13403,1602,Studio
13403,3,Producer
13403,233,Licensor
53879,12825,Studio
53879,417,Producer
53879,515,Producer
53879,64,Producer
53879,467,Producer
53879,589,Producer
53879,1808,Producer
53879,35,Licensor
53879,36,Licensor
209,1891,Studio
209,3,Producer
209,15365,Producer
209,15366,Producer
209,418,Producer
209,193,Licensor
209,655,Licensor
14407,9226,Studio
14407,3,Producer
14407,2229,Producer
14407,417,Producer
14407,6166,Producer
14407,15374,Producer
14407,287,Producer
14407,193,Licensor
10588,9226,Studio
10588,3,Producer
10588,10954,Producer
10588,134,Producer
10588,3492,Producer
10588,15374,Producer
10588,233,Licensor
51958,3313,Studio
51958,1387,Producer
51958,2551,Producer
51958,5083,Producer
51958,2614,Producer
51958,2615,Producer
51958,589,Producer
51958,6,Licensor
59361,15385,Studio
59361,62,Producer
59361,3491,Producer
59361,2551,Producer
59361,613,Producer
59361,635,Producer
59361,1337,Producer
59361,893,Producer
59361,5869,Producer
59361,35,Licensor
59361,36,Licensor
7877,13280,Studio
7877,33,Producer
7877,34,Producer
7877,35,Licensor
7877,36,Licensor
52080,1891,Studio
52080,4,Producer
52080,35,Licensor
52080,36,Licensor
36038,15423,Studio
36038,1144,Producer
36038,1872,Producer
36038,1295,Producer
36038,1337,Producer
36038,4444,Producer
36038,212,Producer
36038,2056,Producer
36038,5,Licensor
49073,117,Studio
49073,5186,Producer
49073,35,Licensor
49073,36,Licensor
48890,8321,Studio
48890,33,Producer
48890,34,Producer
48890,35,Licensor
48890,36,Licensor
24135,15438,Studio
24135,135,Producer
24135,35,Licensor
24135,36,Licensor
1212,2467,Studio
1212,15451,Producer
1212,4314,Licensor
46093,2679,Studio
46093,635,Producer
46093,1337,Producer
46093,3941,Producer
46093,3298,Producer
46093,1296,Producer
46093,5568,Producer
46093,3197,Producer
46093,8999,Producer
46093,35,Licensor
46093,36,Licensor
33089,15479,Studio
33089,2,Producer
33089,721,Producer
33089,515,Producer
33089,613,Producer
33089,1872,Producer
33089,2004,Producer
33089,5777,Producer
33089,15480,Producer
33089,2054,Producer
33089,15481,Producer
33089,589,Producer
33089,2056,Producer
33089,393,Licensor
33089,6,Licensor
13851,3341,Studio
13851,33,Producer
13851,34,Producer
13851,35,Licensor
13851,36,Licensor
6793,210,Studio
6793,33,Producer
6793,34,Producer
6793,5,Licensor
